timestamp,product_id,category,base_price,competitor_price,inventory,inventory_ratio,day_of_week,is_weekend,month,is_holiday,demand,historical_sales_7d,historical_sales_30d
2023-02-02 19:00:00,P0109,Groceries,2633.05,2604.17,208,0.416,3,0,2,0,93,107,374
2023-02-02 20:00:00,P0005,Groceries,2198.68,2268.6,491,0.982,3,0,2,0,73,74,319
2023-02-02 21:00:00,P0119,Electronics,1000.28,888.01,433,0.866,3,0,2,1,112,97,457
2023-02-02 22:00:00,P0033,Books,2466.69,2492.39,444,0.888,3,0,2,0,81,88,344
2023-02-02 23:00:00,P0118,Groceries,2036.01,1637.8,102,0.204,3,0,2,0,96,93,374
2023-02-03 00:00:00,P0065,Electronics,3988.04,3949.05,40,0.08,4,0,2,0,78,81,304
2023-02-03 01:00:00,P0146,Books,3829.84,3578.68,434,0.868,4,0,2,0,73,83,282
2023-02-03 02:00:00,P0177,Groceries,713.29,763.18,333,0.666,4,0,2,1,86,86,311
2023-02-03 03:00:00,P0011,Books,488.17,515.19,279,0.558,4,0,2,0,99,108,430
2023-02-03 04:00:00,P0085,Furniture,4545.36,4328.7,29,0.058,4,0,2,0,61,57,237
2023-02-03 05:00:00,P0026,Furniture,2700.77,2168.47,242,0.484,4,0,2,0,82,87,319
2023-02-03 06:00:00,P0063,Books,4296.11,3870.41,51,0.102,4,0,2,1,79,70,332
2023-02-03 07:00:00,P0086,Groceries,337.85,355.87,433,0.866,4,0,2,1,106,119,426
2023-02-03 08:00:00,P0059,Electronics,2656.25,2201.9,56,0.112,4,0,2,0,92,84,358
2023-02-03 09:00:00,P0027,Clothing,2720.16,2293.25,189,0.378,4,0,2,0,90,85,388
2023-02-03 10:00:00,P0177,Electronics,4310.48,4564.0,78,0.156,4,0,2,0,64,73,273
2023-02-03 11:00:00,P0161,Clothing,533.17,587.72,372,0.744,4,0,2,0,102,91,447
2023-02-03 12:00:00,P0098,Clothing,1240.21,1151.68,436,0.872,4,0,2,0,104,96,428
2023-02-03 13:00:00,P0105,Groceries,2062.36,2053.84,195,0.39,4,0,2,0,98,100,407
2023-02-03 14:00:00,P0099,Books,4335.92,5108.95,460,0.92,4,0,2,0,61,70,235
2023-02-03 15:00:00,P0129,Electronics,4697.47,5534.64,196,0.392,4,0,2,1,71,75,261
2023-02-03 16:00:00,P0149,Books,4963.99,4581.77,30,0.06,4,0,2,0,81,72,298
2023-02-03 17:00:00,P0055,Furniture,4798.01,5392.94,331,0.662,4,0,2,0,70,75,288
2023-02-03 18:00:00,P0006,Groceries,79.41,82.39,29,0.058,4,0,2,0,125,122,461
2023-02-03 19:00:00,P0197,Groceries,286.16,340.59,112,0.224,4,0,2,0,104,119,450
2023-02-03 20:00:00,P0095,Furniture,780.65,773.66,137,0.274,4,0,2,0,103,107,429
2023-02-03 21:00:00,P0133,Electronics,1776.87,1972.12,221,0.442,4,0,2,1,95,96,359
2023-02-03 22:00:00,P0102,Furniture,4158.09,4604.07,473,0.946,4,0,2,0,80,81,306
2023-02-03 23:00:00,P0003,Electronics,4468.65,4464.06,171,0.342,4,0,2,0,66,69,275
2023-02-04 00:00:00,P0181,Clothing,974.83,1090.11,389,0.778,5,1,2,0,114,122,486
2023-02-04 01:00:00,P0023,Groceries,3117.34,2819.37,154,0.308,5,1,2,0,105,92,449
2023-02-04 02:00:00,P0053,Electronics,4590.94,3897.25,275,0.55,5,1,2,0,85,76,347
2023-02-04 03:00:00,P0165,Books,2345.47,2275.26,219,0.438,5,1,2,0,101,95,376
2023-02-04 04:00:00,P0083,Books,562.54,662.36,275,0.55,5,1,2,0,116,115,494
2023-02-04 05:00:00,P0145,Groceries,2316.18,2316.87,11,0.022,5,1,2,0,134,126,567
2023-02-04 06:00:00,P0085,Furniture,1910.18,2013.53,492,0.984,5,1,2,0,95,87,405
2023-02-04 07:00:00,P0078,Furniture,2909.41,3053.91,84,0.168,5,1,2,1,99,112,369
2023-02-04 08:00:00,P0110,Electronics,2221.36,1894.88,221,0.442,5,1,2,0,115,99,477
2023-02-04 09:00:00,P0001,Furniture,135.86,129.9,48,0.096,5,1,2,0,136,154,594
2023-02-04 10:00:00,P0051,Groceries,4970.29,5381.71,179,0.358,5,1,2,0,68,76,259
2023-02-04 11:00:00,P0173,Electronics,2740.52,3257.92,9,0.018,5,1,2,0,118,125,492
2023-02-04 12:00:00,P0004,Clothing,2394.47,2076.5,498,0.996,5,1,2,0,89,77,339
2023-02-04 13:00:00,P0190,Furniture,4775.36,4604.29,260,0.52,5,1,2,0,75,69,288
2023-02-04 14:00:00,P0193,Furniture,821.51,688.46,319,0.638,5,1,2,1,146,167,582
2023-02-04 15:00:00,P0113,Electronics,986.73,885.05,185,0.37,5,1,2,1,116,130,501
2023-02-04 16:00:00,P0032,Books,4049.67,3850.04,228,0.456,5,1,2,0,87,99,316
2023-02-04 17:00:00,P0034,Furniture,1341.11,1362.91,391,0.782,5,1,2,0,117,134,514
2023-02-04 18:00:00,P0092,Groceries,4006.17,3574.41,157,0.314,5,1,2,0,81,70,342
2023-02-04 19:00:00,P0095,Furniture,1394.09,1242.17,272,0.544,5,1,2,0,118,121,459
2023-02-04 20:00:00,P0072,Clothing,214.28,238.09,322,0.644,5,1,2,0,132,145,513
2023-02-04 21:00:00,P0039,Furniture,2609.22,3092.07,20,0.04,5,1,2,0,123,116,490
2023-02-04 22:00:00,P0154,Books,1023.6,951.38,15,0.03,5,1,2,0,134,131,576
2023-02-04 23:00:00,P0162,Furniture,3801.34,4087.19,479,0.958,5,1,2,0,72,67,260
2023-02-05 00:00:00,P0182,Electronics,3223.94,2911.97,282,0.564,6,1,2,0,97,84,392
2023-02-05 01:00:00,P0118,Furniture,4621.83,5413.0,114,0.228,6,1,2,0,72,63,262
2023-02-05 02:00:00,P0003,Books,3925.79,4197.3,5,0.01,6,1,2,0,106,91,391
2023-02-05 03:00:00,P0123,Electronics,944.84,1059.23,297,0.594,6,1,2,0,127,128,527
2023-02-05 04:00:00,P0050,Groceries,4010.78,3287.8,399,0.798,6,1,2,0,83,86,314
2023-02-05 05:00:00,P0012,Electronics,3226.6,3353.74,428,0.856,6,1,2,0,89,84,323
2023-02-05 06:00:00,P0193,Clothing,3361.31,3398.44,258,0.516,6,1,2,0,92,101,343
2023-02-05 07:00:00,P0054,Electronics,4169.7,3824.44,39,0.078,6,1,2,0,91,102,343
2023-02-05 08:00:00,P0133,Groceries,2890.43,2615.76,275,0.55,6,1,2,0,106,95,447
2023-02-05 09:00:00,P0057,Furniture,2356.72,2432.16,231,0.462,6,1,2,0,100,87,410
2023-02-05 10:00:00,P0145,Electronics,3201.37,3465.78,6,0.012,6,1,2,0,125,118,524
2023-02-05 11:00:00,P0112,Electronics,1524.89,1240.15,314,0.628,6,1,2,0,110,117,429
2023-02-05 12:00:00,P0047,Electronics,953.86,979.58,394,0.788,6,1,2,0,124,124,458
2023-02-05 13:00:00,P0151,Electronics,3102.11,2693.2,92,0.184,6,1,2,0,84,84,357
2023-02-05 14:00:00,P0085,Groceries,1207.55,1033.84,307,0.614,6,1,2,0,105,94,390
2023-02-05 15:00:00,P0142,Books,445.58,467.52,386,0.772,6,1,2,0,127,121,496
2023-02-05 16:00:00,P0066,Books,52.74,48.75,20,0.04,6,1,2,0,141,160,537
2023-02-05 17:00:00,P0075,Electronics,3061.18,2988.79,436,0.872,6,1,2,0,89,85,342
2023-02-05 18:00:00,P0179,Groceries,1842.64,1739.45,479,0.958,6,1,2,0,109,112,445
2023-02-05 19:00:00,P0103,Groceries,3773.94,3997.86,413,0.826,6,1,2,0,101,88,377
2023-02-05 20:00:00,P0166,Electronics,1907.12,1884.33,486,0.972,6,1,2,0,87,76,344
2023-02-05 21:00:00,P0192,Clothing,2455.72,2910.97,10,0.02,6,1,2,0,122,119,502
2023-02-05 22:00:00,P0038,Electronics,2065.07,1943.13,464,0.928,6,1,2,0,93,96,399
2023-02-05 23:00:00,P0050,Clothing,3270.35,3584.68,408,0.816,6,1,2,0,96,92,374
2023-02-06 00:00:00,P0098,Electronics,1812.89,1636.89,49,0.098,0,0,2,0,96,87,370
2023-02-06 01:00:00,P0082,Clothing,4820.65,4837.53,472,0.944,0,0,2,0,65,70,253
2023-02-06 02:00:00,P0030,Clothing,4683.93,4782.42,264,0.528,0,0,2,0,73,65,292
2023-02-06 03:00:00,P0079,Electronics,4247.74,3957.38,44,0.088,0,0,2,0,73,77,281
2023-02-06 04:00:00,P0091,Clothing,4605.49,4553.5,284,0.568,0,0,2,0,65,74,247
2023-02-06 05:00:00,P0179,Furniture,2273.24,2072.54,317,0.634,0,0,2,1,86,85,335
2023-02-06 06:00:00,P0191,Books,2705.33,2170.76,270,0.54,0,0,2,0,72,66,304
2023-02-06 07:00:00,P0052,Groceries,3723.36,3299.86,274,0.548,0,0,2,0,80,88,304
2023-02-06 08:00:00,P0166,Clothing,3495.92,3775.68,398,0.796,0,0,2,0,86,86,368
2023-02-06 09:00:00,P0079,Clothing,4458.86,4942.13,422,0.844,0,0,2,0,58,65,222
2023-02-06 10:00:00,P0030,Groceries,3595.84,3279.7,34,0.068,0,0,2,1,90,96,367
2023-02-06 11:00:00,P0106,Clothing,4989.53,4806.0,487,0.974,0,0,2,0,62,61,271
2023-02-06 12:00:00,P0051,Groceries,1775.1,1446.61,140,0.28,0,0,2,0,91,94,397
2023-02-06 13:00:00,P0081,Electronics,4173.34,3734.41,143,0.286,0,0,2,0,92,83,363
2023-02-06 14:00:00,P0133,Furniture,3503.29,3894.56,322,0.644,0,0,2,0,86,83,314
2023-02-06 15:00:00,P0029,Furniture,3472.36,3619.57,244,0.488,0,0,2,1,89,92,385
2023-02-06 16:00:00,P0132,Books,1662.89,1467.18,350,0.7,0,0,2,0,92,94,341
2023-02-06 17:00:00,P0138,Clothing,3938.73,3556.58,310,0.62,0,0,2,0,63,65,273
2023-02-06 18:00:00,P0184,Books,4506.86,5077.97,192,0.384,0,0,2,0,73,78,306
2023-02-06 19:00:00,P0145,Electronics,1131.81,1000.11,34,0.068,0,0,2,0,107,94,465
2023-02-06 20:00:00,P0074,Furniture,3146.21,2937.5,271,0.542,0,0,2,0,90,78,372
2023-02-06 21:00:00,P0017,Electronics,1991.07,2121.97,384,0.768,0,0,2,0,83,74,365
2023-02-06 22:00:00,P0084,Electronics,4948.26,5069.22,177,0.354,0,0,2,0,77,84,306
2023-02-06 23:00:00,P0069,Clothing,2420.22,2382.34,269,0.538,0,0,2,0,83,72,321
2023-02-07 00:00:00,P0034,Electronics,1180.18,1368.89,317,0.634,1,0,2,0,104,95,407
2023-02-07 01:00:00,P0006,Furniture,1940.2,1722.67,390,0.78,1,0,2,0,82,76,318
2023-02-07 02:00:00,P0053,Books,3286.5,3603.87,150,0.3,1,0,2,0,84,88,329
2023-02-07 03:00:00,P0194,Furniture,426.64,368.46,98,0.196,1,0,2,0,97,94,418
2023-02-07 04:00:00,P0126,Clothing,3037.83,3178.46,446,0.892,1,0,2,0,78,71,318
2023-02-07 05:00:00,P0043,Furniture,4659.56,5350.34,28,0.056,1,0,2,0,67,66,280
2023-02-07 06:00:00,P0115,Groceries,4259.3,4187.58,149,0.298,1,0,2,0,79,83,303
2023-02-07 07:00:00,P0111,Books,384.98,419.52,207,0.414,1,0,2,0,116,126,509
2023-02-07 08:00:00,P0151,Groceries,4967.28,5603.87,348,0.696,1,0,2,0,64,57,245
2023-02-07 09:00:00,P0183,Groceries,3508.7,2997.87,261,0.522,1,0,2,0,74,79,276
2023-02-07 10:00:00,P0080,Clothing,853.29,923.54,209,0.418,1,0,2,0,108,92,456
2023-02-07 11:00:00,P0095,Electronics,111.46,130.18,412,0.824,1,0,2,0,112,120,478
2023-02-07 12:00:00,P0118,Groceries,897.85,925.28,88,0.176,1,0,2,0,106,111,415
2023-02-07 13:00:00,P0144,Furniture,4198.97,3671.78,236,0.472,1,0,2,0,70,69,282
2023-02-07 14:00:00,P0008,Electronics,157.11,133.67,247,0.494,1,0,2,0,95,85,373
2023-02-07 15:00:00,P0132,Furniture,1204.08,1088.36,257,0.514,1,0,2,0,101,109,387
2023-02-07 16:00:00,P0104,Furniture,3798.66,3196.21,491,0.982,1,0,2,0,77,67,327
2023-02-07 17:00:00,P0132,Electronics,2951.25,2967.06,191,0.382,1,0,2,1,98,110,412
2023-02-07 18:00:00,P0184,Electronics,3924.54,3249.06,95,0.19,1,0,2,0,82,89,327
2023-02-07 19:00:00,P0025,Furniture,3743.44,3329.27,35,0.07,1,0,2,0,71,76,281
2023-02-07 20:00:00,P0195,Clothing,300.48,293.26,95,0.19,1,0,2,0,108,116,404
2023-02-07 21:00:00,P0096,Books,4467.93,4421.31,488,0.976,1,0,2,0,72,63,296
2023-02-07 22:00:00,P0195,Books,1173.81,1204.52,403,0.806,1,0,2,0,102,117,443
2023-02-07 23:00:00,P0155,Clothing,2789.29,3018.7,438,0.876,1,0,2,0,71,79,296
2023-02-08 00:00:00,P0093,Electronics,3239.23,2652.58,36,0.072,2,0,2,0,105,105,421
2023-02-08 01:00:00,P0160,Furniture,884.71,736.3,233,0.466,2,0,2,0,92,98,334
2023-02-08 02:00:00,P0178,Books,4882.34,4024.73,101,0.202,2,0,2,0,68,73,295
2023-02-08 03:00:00,P0061,Furniture,2466.37,2390.55,480,0.96,2,0,2,1,85,93,327
2023-02-08 04:00:00,P0122,Clothing,335.33,273.88,179,0.358,2,0,2,0,109,101,419
2023-02-08 05:00:00,P0051,Furniture,4689.45,5151.04,324,0.648,2,0,2,0,65,63,258
2023-02-08 06:00:00,P0147,Clothing,2952.03,2624.95,69,0.138,2,0,2,0,90,98,355
2023-02-08 07:00:00,P0021,Electronics,3511.01,4127.84,405,0.81,2,0,2,0,82,89,358
2023-02-08 08:00:00,P0005,Clothing,2649.62,2635.21,468,0.936,2,0,2,0,95,96,355
2023-02-08 09:00:00,P0092,Clothing,4181.95,4092.16,466,0.932,2,0,2,0,69,67,286
2023-02-08 10:00:00,P0170,Books,214.01,238.03,106,0.212,2,0,2,0,107,122,394
2023-02-08 11:00:00,P0061,Furniture,1378.47,1496.0,270,0.54,2,0,2,0,98,96,375
2023-02-08 12:00:00,P0022,Books,2374.76,2476.69,353,0.706,2,0,2,0,103,111,430
2023-02-08 13:00:00,P0149,Groceries,429.19,503.89,46,0.092,2,0,2,0,123,120,522
2023-02-08 14:00:00,P0070,Clothing,3544.24,3434.03,454,0.908,2,0,2,0,83,78,330
2023-02-08 15:00:00,P0001,Groceries,1998.63,2245.29,464,0.928,2,0,2,0,92,96,389
2023-02-08 16:00:00,P0133,Books,1399.71,1332.58,107,0.214,2,0,2,0,112,122,487
2023-02-08 17:00:00,P0012,Furniture,66.73,75.76,363,0.726,2,0,2,0,105,120,457
2023-02-08 18:00:00,P0090,Books,3613.16,3265.54,68,0.136,2,0,2,0,95,85,368
2023-02-08 19:00:00,P0046,Furniture,4177.36,3825.24,307,0.614,2,0,2,0,51,57,196
2023-02-08 20:00:00,P0034,Furniture,2005.45,2148.13,422,0.844,2,0,2,0,92,93,385
2023-02-08 21:00:00,P0177,Electronics,2842.88,2516.19,1,0.002,2,0,2,0,97,86,400
2023-02-08 22:00:00,P0078,Clothing,1177.05,1049.53,218,0.436,2,0,2,0,92,100,360
2023-02-08 23:00:00,P0045,Books,3129.88,2886.08,44,0.088,2,0,2,0,92,87,348
2023-02-09 00:00:00,P0155,Furniture,110.08,117.96,407,0.814,3,0,2,0,109,121,446
2023-02-09 01:00:00,P0073,Books,2468.79,2853.32,232,0.464,3,0,2,0,73,66,288
2023-02-09 02:00:00,P0026,Books,3238.82,3464.98,188,0.376,3,0,2,1,86,91,319
2023-02-09 03:00:00,P0047,Furniture,4595.05,5197.58,366,0.732,3,0,2,0,75,71,308
2023-02-09 04:00:00,P0121,Groceries,1937.61,1971.37,347,0.694,3,0,2,0,105,97,437
2023-02-09 05:00:00,P0056,Clothing,3837.69,3175.95,121,0.242,3,0,2,0,85,74,331
2023-02-09 06:00:00,P0094,Clothing,3008.55,2527.74,494,0.988,3,0,2,0,75,75,320
2023-02-09 07:00:00,P0107,Electronics,4638.71,4739.63,64,0.128,3,0,2,0,81,78,296
2023-02-09 08:00:00,P0063,Electronics,2021.97,1882.7,436,0.872,3,0,2,0,79,69,316
2023-02-09 09:00:00,P0048,Electronics,1629.52,1447.38,371,0.742,3,0,2,0,99,91,432
2023-02-09 10:00:00,P0061,Clothing,4441.35,4381.4,148,0.296,3,0,2,0,73,73,274
2023-02-09 11:00:00,P0081,Groceries,293.76,313.32,248,0.496,3,0,2,0,120,131,449
2023-02-09 12:00:00,P0026,Clothing,725.11,691.75,382,0.764,3,0,2,0,94,106,367
2023-02-09 13:00:00,P0036,Clothing,457.9,513.31,475,0.95,3,0,2,0,114,115,435
2023-02-09 14:00:00,P0001,Clothing,4223.39,4626.34,66,0.132,3,0,2,1,87,84,329
2023-02-09 15:00:00,P0008,Clothing,102.51,112.14,349,0.698,3,0,2,0,109,124,475
2023-02-09 16:00:00,P0113,Groceries,4315.2,5152.68,384,0.768,3,0,2,0,71,81,275
2023-02-09 17:00:00,P0099,Electronics,2283.78,2096.72,58,0.116,3,0,2,0,113,103,412
2023-02-09 18:00:00,P0180,Books,69.93,73.98,114,0.228,3,0,2,0,140,141,605
2023-02-09 19:00:00,P0047,Electronics,2038.14,2327.95,115,0.23,3,0,2,0,93,102,368
2023-02-09 20:00:00,P0127,Electronics,974.66,1005.66,236,0.472,3,0,2,0,99,109,415
2023-02-09 21:00:00,P0056,Books,3140.78,3504.49,46,0.092,3,0,2,0,100,106,389
2023-02-09 22:00:00,P0014,Clothing,3412.83,3296.05,108,0.216,3,0,2,0,64,63,278
2023-02-09 23:00:00,P0028,Groceries,2463.26,2552.42,273,0.546,3,0,2,0,65,63,249
2023-02-10 00:00:00,P0078,Groceries,250.57,206.04,112,0.224,4,0,2,0,105,115,434
2023-02-10 01:00:00,P0130,Electronics,3297.84,3938.63,32,0.064,4,0,2,0,90,83,383
2023-02-10 02:00:00,P0109,Books,4218.09,4724.29,398,0.796,4,0,2,1,62,61,235
2023-02-10 03:00:00,P0154,Furniture,3615.61,4149.0,279,0.558,4,0,2,0,68,69,288
2023-02-10 04:00:00,P0014,Clothing,4158.29,4481.46,291,0.582,4,0,2,1,69,76,292
2023-02-10 05:00:00,P0187,Electronics,1042.52,911.6,315,0.63,4,0,2,0,112,108,490
2023-02-10 06:00:00,P0056,Groceries,4450.0,3615.23,161,0.322,4,0,2,0,71,72,308
2023-02-10 07:00:00,P0115,Books,1644.86,1884.78,89,0.178,4,0,2,1,113,106,442
2023-02-10 08:00:00,P0007,Books,116.35,111.53,50,0.1,4,0,2,0,119,131,485
2023-02-10 09:00:00,P0003,Electronics,4224.79,3825.74,423,0.846,4,0,2,0,79,86,343
2023-02-10 10:00:00,P0111,Furniture,4712.02,4828.26,405,0.81,4,0,2,0,63,69,227
2023-02-10 11:00:00,P0151,Groceries,3295.01,3190.75,143,0.286,4,0,2,0,88,76,361
2023-02-10 12:00:00,P0107,Electronics,1195.61,1268.14,103,0.206,4,0,2,0,108,108,407
2023-02-10 13:00:00,P0018,Furniture,1296.14,1287.74,169,0.338,4,0,2,0,101,90,423
2023-02-10 14:00:00,P0038,Books,2359.63,2545.79,15,0.03,4,0,2,0,105,110,445
2023-02-10 15:00:00,P0115,Clothing,4494.26,5129.61,132,0.264,4,0,2,0,79,75,329
2023-02-10 16:00:00,P0015,Groceries,790.51,694.24,498,0.996,4,0,2,0,96,104,422
2023-02-10 17:00:00,P0192,Groceries,4138.57,3856.21,389,0.778,4,0,2,0,57,50,227
2023-02-10 18:00:00,P0119,Furniture,1491.95,1454.24,169,0.338,4,0,2,0,89,89,360
2023-02-10 19:00:00,P0028,Electronics,4052.5,4801.5,471,0.942,4,0,2,0,62,55,243
2023-02-10 20:00:00,P0039,Books,4605.34,4357.27,29,0.058,4,0,2,0,77,78,337
2023-02-10 21:00:00,P0185,Furniture,2166.09,2063.07,484,0.968,4,0,2,0,83,86,360
2023-02-10 22:00:00,P0017,Clothing,1857.0,1971.0,159,0.318,4,0,2,0,90,89,395
2023-02-10 23:00:00,P0086,Clothing,4021.0,3891.04,436,0.872,4,0,2,0,64,60,281
2023-02-11 00:00:00,P0126,Clothing,2670.94,3153.02,146,0.292,5,1,2,0,111,95,479
2023-02-11 01:00:00,P0044,Furniture,3438.02,3980.5,306,0.612,5,1,2,0,84,88,365
2023-02-11 02:00:00,P0025,Books,3133.0,3149.8,236,0.472,5,1,2,0,72,80,266
2023-02-11 03:00:00,P0145,Groceries,806.8,853.52,411,0.822,5,1,2,0,114,122,426
2023-02-11 04:00:00,P0013,Electronics,4231.71,3483.6,174,0.348,5,1,2,0,82,92,353
2023-02-11 05:00:00,P0025,Groceries,1019.09,1098.88,71,0.142,5,1,2,0,134,151,560
2023-02-11 06:00:00,P0068,Books,4664.8,5051.42,383,0.766,5,1,2,0,70,69,301
2023-02-11 07:00:00,P0138,Groceries,1290.33,1217.66,362,0.724,5,1,2,0,107,113,451
2023-02-11 08:00:00,P0067,Furniture,3682.71,3269.78,126,0.252,5,1,2,1,96,93,356
2023-02-11 09:00:00,P0109,Clothing,1459.04,1701.29,384,0.768,5,1,2,0,84,95,364
2023-02-11 10:00:00,P0146,Books,1623.04,1575.46,195,0.39,5,1,2,0,106,108,447
2023-02-11 11:00:00,P0111,Books,1584.51,1681.93,184,0.368,5,1,2,0,105,113,426
2023-02-11 12:00:00,P0111,Groceries,3752.07,3051.68,149,0.298,5,1,2,0,88,75,354
2023-02-11 13:00:00,P0034,Furniture,2806.23,2709.77,213,0.426,5,1,2,0,95,97,386
2023-02-11 14:00:00,P0111,Groceries,4420.61,4981.6,93,0.186,5,1,2,0,87,93,340
2023-02-11 15:00:00,P0008,Groceries,1571.49,1500.82,57,0.114,5,1,2,0,121,112,513
2023-02-11 16:00:00,P0168,Books,3475.36,3618.77,218,0.436,5,1,2,0,99,85,428
2023-02-11 17:00:00,P0113,Groceries,3777.1,3338.74,218,0.436,5,1,2,0,94,101,357
2023-02-11 18:00:00,P0083,Clothing,799.84,773.13,12,0.024,5,1,2,0,145,138,526
2023-02-11 19:00:00,P0042,Groceries,2032.92,2380.66,422,0.844,5,1,2,0,109,107,410
2023-02-11 20:00:00,P0169,Clothing,2439.95,2504.81,282,0.564,5,1,2,0,115,117,484
2023-02-11 21:00:00,P0101,Books,1810.65,2101.75,422,0.844,5,1,2,0,114,101,490
2023-02-11 22:00:00,P0006,Furniture,1644.46,1908.9,485,0.97,5,1,2,0,96,85,372
2023-02-11 23:00:00,P0180,Clothing,3447.78,4060.31,376,0.752,5,1,2,0,85,97,316
2023-02-12 00:00:00,P0026,Furniture,1118.54,1295.44,455,0.91,6,1,2,0,105,100,450
2023-02-12 01:00:00,P0064,Furniture,3561.48,2853.86,139,0.278,6,1,2,0,106,98,400
2023-02-12 02:00:00,P0187,Clothing,4678.47,5490.68,407,0.814,6,1,2,0,73,63,277
2023-02-12 03:00:00,P0184,Books,2847.73,2434.76,273,0.546,6,1,2,0,105,95,386
2023-02-12 04:00:00,P0059,Electronics,3076.6,2510.41,118,0.236,6,1,2,0,82,80,355
2023-02-12 05:00:00,P0109,Furniture,391.22,321.64,270,0.54,6,1,2,0,97,92,375
2023-02-12 06:00:00,P0198,Furniture,4329.16,4067.53,443,0.886,6,1,2,1,87,85,325
2023-02-12 07:00:00,P0121,Books,1462.97,1533.66,399,0.798,6,1,2,1,112,119,489
2023-02-12 08:00:00,P0033,Books,3094.5,2973.58,96,0.192,6,1,2,0,113,118,437
2023-02-12 09:00:00,P0181,Groceries,4896.61,3967.34,329,0.658,6,1,2,0,64,64,269
2023-02-12 10:00:00,P0150,Books,2997.74,2969.54,46,0.092,6,1,2,0,106,116,401
2023-02-12 11:00:00,P0021,Furniture,3637.31,3553.11,151,0.302,6,1,2,0,80,89,335
2023-02-12 12:00:00,P0198,Clothing,2254.33,2485.94,172,0.344,6,1,2,0,117,120,443
2023-02-12 13:00:00,P0070,Electronics,348.81,318.06,274,0.548,6,1,2,0,123,109,506
2023-02-12 14:00:00,P0112,Groceries,3998.12,3546.38,346,0.692,6,1,2,0,83,81,328
2023-02-12 15:00:00,P0004,Clothing,223.24,201.45,236,0.472,6,1,2,0,137,143,581
2023-02-12 16:00:00,P0094,Electronics,3518.26,3242.06,424,0.848,6,1,2,0,85,74,356
2023-02-12 17:00:00,P0075,Electronics,163.46,169.94,30,0.06,6,1,2,1,134,115,583
2023-02-12 18:00:00,P0190,Electronics,4318.41,4269.22,212,0.424,6,1,2,0,73,83,285
2023-02-12 19:00:00,P0062,Clothing,830.3,776.13,271,0.542,6,1,2,0,134,143,563
2023-02-12 20:00:00,P0094,Groceries,2595.64,2465.15,406,0.812,6,1,2,0,96,86,420
2023-02-12 21:00:00,P0095,Groceries,3005.9,2850.7,77,0.154,6,1,2,0,108,106,418
2023-02-12 22:00:00,P0152,Electronics,2314.85,2752.27,278,0.556,6,1,2,0,89,81,341
2023-02-12 23:00:00,P0055,Clothing,1736.78,1551.29,40,0.08,6,1,2,0,135,115,569
2023-02-13 00:00:00,P0137,Electronics,2365.68,2666.65,145,0.29,0,0,2,0,95,92,376
2023-02-13 01:00:00,P0131,Books,1591.51,1724.06,419,0.838,0,0,2,0,106,111,415
2023-02-13 02:00:00,P0031,Groceries,2218.71,1779.91,11,0.022,0,0,2,0,109,124,440
2023-02-13 03:00:00,P0040,Furniture,1826.62,2186.96,247,0.494,0,0,2,0,72,78,313
2023-02-13 04:00:00,P0036,Electronics,2852.71,3145.33,228,0.456,0,0,2,0,93,85,341
2023-02-13 05:00:00,P0152,Books,1227.72,1317.32,330,0.66,0,0,2,0,106,101,421
2023-02-13 06:00:00,P0006,Groceries,4943.85,4756.63,452,0.904,0,0,2,0,66,66,243
2023-02-13 07:00:00,P0066,Clothing,2529.31,2585.16,178,0.356,0,0,2,0,93,84,401
2023-02-13 08:00:00,P0075,Groceries,1011.1,911.31,340,0.68,0,0,2,0,97,107,360
2023-02-13 09:00:00,P0004,Clothing,2411.48,1963.41,159,0.318,0,0,2,0,92,83,338
2023-02-13 10:00:00,P0079,Clothing,4338.75,4921.92,220,0.44,0,0,2,0,83,78,363
2023-02-13 11:00:00,P0134,Electronics,157.94,182.99,326,0.652,0,0,2,0,122,125,494
2023-02-13 12:00:00,P0118,Electronics,3413.79,2952.89,163,0.326,0,0,2,1,81,72,345
2023-02-13 13:00:00,P0113,Groceries,2762.44,3079.63,167,0.334,0,0,2,0,82,85,326
2023-02-13 14:00:00,P0094,Books,889.31,975.09,381,0.762,0,0,2,0,110,125,434
2023-02-13 15:00:00,P0179,Groceries,4096.51,3569.49,218,0.436,0,0,2,0,82,87,355
2023-02-13 16:00:00,P0062,Furniture,1875.98,1817.32,69,0.138,0,0,2,0,102,112,448
2023-02-13 17:00:00,P0185,Clothing,1504.32,1457.84,421,0.842,0,0,2,0,82,80,336
2023-02-13 18:00:00,P0194,Clothing,4149.22,4580.68,437,0.874,0,0,2,0,57,55,247
2023-02-13 19:00:00,P0079,Electronics,3210.7,3644.35,259,0.518,0,0,2,0,88,83,378
2023-02-13 20:00:00,P0136,Books,4496.38,3767.56,429,0.858,0,0,2,0,62,65,250
2023-02-13 21:00:00,P0026,Electronics,3167.92,3247.71,62,0.124,0,0,2,0,83,83,361
2023-02-13 22:00:00,P0179,Furniture,3717.05,4106.22,482,0.964,0,0,2,0,74,73,279
2023-02-13 23:00:00,P0173,Groceries,4190.41,4670.11,457,0.914,0,0,2,0,64,56,276
2023-02-14 00:00:00,P0044,Groceries,320.96,275.77,245,0.49,1,0,2,0,102,107,392
2023-02-14 01:00:00,P0133,Books,3891.44,3931.14,485,0.97,1,0,2,0,65,69,236
